,Long Swap USDPLN,Short Swap USDPLN,1st Close,2nd Close,1st Exposure,2nd Exposure,Dzienny Profit,Long Swap USDNOK,Short Swap USDNOK,Daily P/L
2014-08-21,-5.760473588342441e-05,5.12646793134598e-05,6.14438,3.1639,100134.5323135148,-100000,-824.7467061874377,-5.6815629912418596e-05,5.05624234324535e-05,-824.052326304817
2014-08-22,-6.268436578171094e-05,4.968383017163505e-05,6.17745,3.17317,100134.5323135148,-100000,221.5891485845741,-6.182567583949571e-05,4.9003229758324974e-05,222.15272122420615
2014-08-25,-5.671296296296296e-05,4.777777777777778e-05,6.16915,3.17269,100134.5323135148,-100000,-113.77072193015648,-5.593607305936073e-05,4.7123287671232866e-05,-113.17274052990234
2014-08-26,-5.5100182149362485e-05,4.755555555555556e-05,6.18093,3.1863,100134.5323135148,-100000,-246.22981899506703,-5.4345385133617796e-05,4.6904109589041106e-05,-245.61774383103963
2014-08-27,-5.760473588342441e-05,4.9999999999999996e-05,6.17215,3.1869,100134.5323135148,-100000,-155.12048769044577,-5.6815629912418596e-05,4.9315068493150684e-05,-154.47331933055256
2014-08-28,-5.671296296296296e-05,4.777777777777778e-05,6.18078,3.2093,100134.5323135148,-100000,-564.2001604492962,-5.593607305936073e-05,4.7123287671232866e-05,-563.6176492574264
2014-08-29,-5.80397470641373e-05,5.174731182795699e-05,6.19821,3.21554,100134.5323135148,-100000,76.66556838052475,-5.724468203586145e-05,5.103844454264251e-05,77.35004630489429
2014-09-01,-7.049266247379455e-05,5.2571166207529844e-05,6.19208,3.2089,100134.5323135148,-100000,110.55648655346796,-6.952700956319462e-05,5.1851013245782864e-05,111.07043070236064
2014-09-02,-5.902777777777777e-05,4.9999999999999996e-05,6.19645,3.21415,100134.5323135148,-100000,-94.81988120369442,-5.821917808219179e-05,4.9315068493150684e-05,-94.20508094755019
2014-09-03,-5.760473588342441e-05,5.12646793134598e-05,6.21672,3.20735,100134.5323135148,-100000,521.8688451035259,-5.6815629912418596e-05,5.05624234324535e-05,522.5520491076763
2014-09-04,-5.902777777777777e-05,4.9999999999999996e-05,6.26548,3.24451,100134.5323135148,-100000,-397.0286616722942,-5.821917808219179e-05,4.9315068493150684e-05,-396.4180523947452
2014-09-05,-5.760473588342441e-05,5.12646793134598e-05,6.28884,3.2429,100134.5323135148,-100000,399.8464313695004,-5.6815629912418596e-05,5.05624234324535e-05,400.5226084389169
2014-09-08,-5.949074074074073e-05,5.044444444444444e-05,6.34315,3.24779,100134.5323135148,-100000,658.2047838283333,-5.867579908675799e-05,4.9753424657534244e-05,658.831706097539
2014-09-09,-5.8970856102003646e-05,5.2619692863595306e-05,6.34579,3.26424,100134.5323135148,-100000,-455.7932278193721,-5.816303615540086e-05,5.18988751531351e-05,-455.0990174747054
2014-09-10,-5.9953703703703714e-05,5.0888888888888884e-05,6.33998,3.26083,100134.5323135148,-100000,16.608784145559184,-5.913242009132421e-05,5.0191780821917805e-05,17.235449946548687
2014-09-11,-5.902777777777777e-05,4.9999999999999996e-05,6.37782,3.25218,100134.5323135148,-100000,814.1740384115474,-5.821917808219179e-05,4.9315068493150684e-05,814.7974024142541
2014-09-12,-5.972222222222221e-05,5.066666666666666e-05,6.3634,3.25166,100134.5323135148,-100000,-194.72552268052823,-5.890410958904109e-05,4.9972602739726025e-05,-194.09425990684414
2014-09-15,-5.925925925925925e-05,5.022222222222221e-05,6.39044,3.25332,100134.5323135148,-100000,343.7363448011329,-5.8447488584474885e-05,4.9534246575342464e-05,344.3642283261408
2014-09-16,-5.902777777777777e-05,4.9999999999999996e-05,6.40192,3.24828,100134.5323135148,-100000,318.1990359342726,-5.821917808219179e-05,4.9315068493150684e-05,318.8276868287325
2014-09-17,-5.902777777777777e-05,4.7008547008547e-05,6.43294,3.2625,100134.5323135148,-100000,18.289824381678045,-5.821917808219179e-05,4.636459430979978e-05,18.824465195970586
2014-09-18,-5.902777777777777e-05,4.9999999999999996e-05,6.32049,3.26559,100134.5323135148,-100000,-1730.185582221828,-5.821917808219179e-05,4.9315068493150684e-05,-1729.5768226456214
2014-09-19,-5.787037037037037e-05,4.88888888888889e-05,6.34372,3.2611,100134.5323135148,-100000,477.483891381175,-5.707762557077626e-05,4.821917808219178e-05,478.08208416889113
2014-09-22,-5.787037037037037e-05,4.88888888888889e-05,6.34712,3.25996,100134.5323135148,-100000,84.18691804266291,-5.707762557077626e-05,4.821917808219178e-05,84.78611770356474
2014-09-23,-5.646630236794172e-05,4.828042328042328e-05,6.34273,3.2532,100134.5323135148,-100000,138.6196876550839,-5.569279137660005e-05,4.761904761904762e-05,139.2245395076494
2014-09-24,-5.646630236794172e-05,5.013550135501356e-05,6.39851,3.2695,100134.5323135148,-100000,325.37304076161945,-5.569279137660005e-05,4.944871366521885e-05,326.0348975126949
2014-09-25,-5.671296296296296e-05,4.777777777777778e-05,6.39812,3.28868,100134.5323135148,-100000,-574.2732191219684,-5.593607305936073e-05,4.7123287671232866e-05,-573.6958582614318
2014-09-26,-5.674264007597342e-05,4.8842592592592595e-05,6.45828,3.2988,100134.5323135148,-100000,564.7837363361359,-5.596534363657652e-05,4.8173515981735164e-05,565.3966201769578
2014-09-29,-5.413105413105413e-05,4.62962962962963e-05,6.4382,3.30477,100134.5323135148,-100000,-460.54056408625456,-5.338953284158764e-05,4.566210045662101e-05,-459.97004836342194
2014-09-30,-4.9635701275045536e-05,4.336043360433604e-05,6.43265,3.32223,0.0,0,-4617.007146690687,-4.895576016168875e-05,4.276645506181089e-05,-4617.007146690687
2014-10-01,-5.698005698005699e-05,4.9074074074074075e-05,6.42624,3.32222,0.0,0,0.0,-5.619950825430278e-05,4.840182648401826e-05,0.0
2014-10-02,-5.650522317188983e-05,4.8611111111111115e-05,6.45002,3.31106,0.0,0,0.0,-5.5731179018850246e-05,4.794520547945206e-05,0.0
2014-10-03,-5.650522317188983e-05,4.8611111111111115e-05,6.52365,3.3519,0.0,0,0.0,-5.5731179018850246e-05,4.794520547945206e-05,0.0
2014-10-06,-5.555555555555556e-05,4.666666666666667e-05,6.49042,3.3467,0.0,0,0.0,-5.479452054794521e-05,4.602739726027398e-05,0.0
2014-10-07,-5.439814814814815e-05,4.012345679012345e-05,6.47246,3.32485,0.0,0,0.0,-5.365296803652968e-05,3.9573820395738196e-05,0.0
2014-10-08,-5.5318138651471985e-05,4.7453703703703715e-05,6.42906,3.3164,0.0,0,0.0,-5.4560355930218946e-05,4.680365296803653e-05,0.0
2014-10-09,-4.976851851851853e-05,4.1111111111111116e-05,6.46741,3.29787,0.0,0,0.0,-4.9086757990867586e-05,4.0547945205479454e-05,0.0
2014-10-10,-4.8611111111111115e-05,4e-05,6.49251,3.3225,0.0,0,0.0,-4.794520547945206e-05,3.9452054794520546e-05,0.0
2014-10-13,-4.9620132953466286e-05,4.1898148148148145e-05,6.48327,3.31357,0.0,0,0.0,-4.8940405104788665e-05,4.132420091324201e-05,0.0
2014-10-14,-4.7453703703703715e-05,3.888888888888889e-05,6.57617,3.32728,0.0,0,0.0,-4.680365296803653e-05,3.8356164383561644e-05,0.0
2014-10-15,-4.5392953929539305e-05,3.467000835421887e-05,6.55254,3.32843,0.0,0,0.0,-4.477113264283328e-05,3.4195076732928205e-05,0.0
2014-10-16,-4.938271604938273e-05,4.1666666666666665e-05,6.54409,3.32638,0.0,0,0.0,-4.870624048706242e-05,4.10958904109589e-05,0.0
2014-10-17,-5.1932367149758455e-05,4e-05,6.53983,3.319,0.0,0,0.0,-5.122096486003573e-05,3.9452054794520546e-05,0.0
2014-10-20,-5.120772946859904e-05,3.933333333333333e-05,6.54912,3.31253,0.0,0,0.0,-5.050625372245384e-05,3.8794520547945204e-05,0.0
2014-10-21,-5.1932367149758455e-05,4e-05,6.56406,3.31866,0.0,0,0.0,-5.122096486003573e-05,3.9452054794520546e-05,0.0
2014-10-22,-4.938271604938273e-05,4.1666666666666665e-05,6.61532,3.348,0.0,0,0.0,-4.870624048706242e-05,4.10958904109589e-05,0.0
2014-10-23,-5.072463768115943e-05,3.888888888888889e-05,6.57025,3.35944,0.0,0,0.0,-5.002977963073258e-05,3.8356164383561644e-05,0.0
2014-10-24,-4.95169082125604e-05,3.7777777777777785e-05,6.57077,3.34766,0.0,0,0.0,-4.8838594401429426e-05,3.726027397260275e-05,0.0
2014-10-27,-5.603864734299518e-05,3.2666666666666657e-05,6.58448,3.33431,0.0,0,0.0,-5.527099463966648e-05,3.221917808219177e-05,0.0
2014-10-28,-5.0884955752212395e-05,3.884372177055104e-05,6.61174,3.33184,0.0,0,0.0,-5.0187901563825933e-05,3.8311615992872256e-05,0.0
2014-10-29,-4.938271604938273e-05,4.109274563820019e-05,6.70611,3.34575,0.0,0,0.0,-4.870624048706242e-05,4.0529831314389225e-05,0.0
2014-10-30,-4.467592592592593e-05,3.377777777777778e-05,6.70442,3.36535,0.0,0,0.0,-4.406392694063927e-05,3.331506849315069e-05,0.0
2014-10-31,-4.7008547008547014e-05,3.935185185185185e-05,6.7684,3.39164,0.0,0,0.0,-4.63645943097998e-05,3.881278538812785e-05,0.0
2014-11-03,-4.2824074074074066e-05,3.535353535353536e-05,6.80812,3.3859,0.0,0,0.0,-4.2237442922374425e-05,3.4869240348692406e-05,0.0
2014-11-04,-4.621435594886922e-05,3.455284552845528e-05,6.88482,3.3794,0.0,0,0.0,-4.5581282579706626e-05,3.4079518877380546e-05,0.0
2014-11-05,-4.1666666666666665e-05,3.333333333333334e-05,6.82934,3.3994,0.0,0,0.0,-4.10958904109589e-05,3.287671232876713e-05,0.0
2014-11-06,-4.0972222222222225e-05,3.2666666666666657e-05,6.86786,3.4126,0.0,0,0.0,-4.041095890410959e-05,3.221917808219177e-05,0.0
2014-11-07,-4.463437796771131e-05,3.703703703703704e-05,6.79031,3.4223,0.0,0,0.0,-4.402294813253717e-05,3.6529680365296805e-05,0.0
2014-11-10,-4.890788224121557e-05,4.1203703703703705e-05,6.81511,3.39695,0.0,0,0.0,-4.823791125160988e-05,4.06392694063927e-05,0.0
2014-11-11,-4.938271604938273e-05,4.1666666666666665e-05,6.80222,3.407,0.0,0,0.0,-4.870624048706242e-05,4.10958904109589e-05,0.0
2014-11-12,-4.7453703703703715e-05,3.888888888888889e-05,6.80095,3.396,0.0,0,0.0,-4.680365296803653e-05,3.8356164383561644e-05,0.0
2014-11-13,-4.938271604938273e-05,4.1666666666666665e-05,6.80006,3.4021,0.0,0,0.0,-4.870624048706242e-05,4.10958904109589e-05,0.0
2014-11-14,-4.819563152896488e-05,4.0509259259259265e-05,6.7314,3.40998,0.0,0,0.0,-4.753541739843111e-05,3.9954337899543385e-05,0.0
2014-11-17,-5.039331366764996e-05,3.8392050587172534e-05,6.77523,3.3911,0.0,0,0.0,-4.9702994302339695e-05,3.7866132085978385e-05,0.0
2014-11-18,-5.0884955752212395e-05,3.884372177055104e-05,6.75102,3.38432,0.0,0,0.0,-5.0187901563825933e-05,3.8311615992872256e-05,0.0
2014-11-19,-5.186823992133728e-05,3.9747064137308045e-05,6.78555,3.3678,0.0,0,0.0,-5.115771608679842e-05,3.920258380665999e-05,0.0
2014-11-20,-4.819563152896488e-05,4.0509259259259265e-05,6.76144,3.3705,0.0,0,0.0,-4.753541739843111e-05,3.9954337899543385e-05,0.0
2014-11-21,-4.9655850540806295e-05,3.7714543812104795e-05,6.78555,3.39483,0.0,0,0.0,-4.8975633410110317e-05,3.7197906225637605e-05,0.0
2014-11-24,-4.9655850540806295e-05,4.048964218455744e-05,6.80041,3.3928,0.0,0,0.0,-4.8975633410110317e-05,3.993498955189227e-05,0.0
2014-11-25,-5.039331366764996e-05,4.119585687382298e-05,6.80698,3.38045,0.0,0,0.0,-4.9702994302339695e-05,4.063153006733225e-05,0.0
2014-11-26,-4.819563152896488e-05,4.0509259259259265e-05,6.82573,3.3557,0.0,0,0.0,-4.753541739843111e-05,3.9954337899543385e-05,0.0
2014-11-27,-4.62962962962963e-05,3.7777777777777785e-05,6.94721,3.35497,0.0,0,0.0,-4.566210045662101e-05,3.726027397260275e-05,0.0
2014-11-28,-4.819563152896488e-05,4.0509259259259265e-05,7.03775,3.36621,0.0,0,0.0,-4.753541739843111e-05,3.9954337899543385e-05,0.0
2014-12-01,-5.48180924287119e-05,3.3662900188323924e-05,6.95366,3.36865,0.0,0,0.0,-5.406715965571585e-05,3.320176456930579e-05,0.0
2014-12-02,-4.765325670498085e-05,3.615520282186948e-05,7.02212,3.36244,0.0,0,0.0,-4.700047236655645e-05,3.5659926070884974e-05,0.0
2014-12-03,-5.039331366764996e-05,4.119585687382298e-05,7.04035,3.37805,0.0,0,0.0,-4.9702994302339695e-05,4.063153006733225e-05,0.0
2014-12-04,-4.3981481481481486e-05,3.444444444444444e-05,7.06105,3.38765,0.0,0,0.0,-4.337899543378995e-05,3.397260273972602e-05,0.0
2014-12-05,-5.555555555555556e-05,4.563492063492063e-05,7.14626,3.3912,0.0,0,0.0,-5.479452054794521e-05,4.5009784735812134e-05,0.0
2014-12-08,-4.772079772079773e-05,4.004629629629629e-05,7.16717,3.39897,0.0,0,0.0,-4.706708816297858e-05,3.9497716894977164e-05,0.0
2014-12-09,-5.1622418879056056e-05,4.2372881355932206e-05,7.10519,3.37824,0.0,0,0.0,-5.091526245605529e-05,4.179243092639888e-05,0.0
2014-12-10,-4.396325459317585e-05,3.365774533657744e-05,7.1566,3.36535,0.0,0,0.0,-4.336101822888577e-05,3.319668033196679e-05,0.0
2014-12-11,-4.8611111111111115e-05,4e-05,7.32554,3.37433,0.0,0,0.0,-4.794520547945206e-05,3.9452054794520546e-05,0.0
2014-12-12,-5.0884955752212395e-05,4.166666666666667e-05,7.3696,3.37059,0.0,0,0.0,-5.0187901563825933e-05,4.109589041095892e-05,0.0
2014-12-15,-4.582146248812916e-05,3.7268518518518523e-05,7.44851,3.3669,0.0,0,0.0,-4.5193771221168497e-05,3.675799086757991e-05,0.0
2014-12-16,-4.7453703703703715e-05,3.888888888888889e-05,7.5556,3.3798,0.0,0,0.0,-4.680365296803653e-05,3.8356164383561644e-05,0.0
2014-12-17,-5.211406096361849e-05,4.284369114877591e-05,7.42438,3.4338,0.0,0,0.0,-5.140016971754153e-05,4.2256791270025546e-05,0.0
2014-12-18,-4.7453703703703715e-05,3.888888888888889e-05,7.38965,3.46674,0.0,0,0.0,-4.680365296803653e-05,3.8356164383561644e-05,0.0
2014-12-19,-5.211406096361849e-05,4.284369114877591e-05,7.35709,3.49087,0.0,0,0.0,-5.140016971754153e-05,4.2256791270025546e-05,0.0
2014-12-22,-4.8611111111111115e-05,4e-05,7.41443,3.4871,0.0,0,0.0,-4.794520547945206e-05,3.9452054794520546e-05,0.0
